"region","category","sub_category","product_id","product_name","sales","discount","profit","original_price","zero_profit_sales","max_discount"
"South","Furniture","Chairs","FUR-CH-10003846","Hon Valutask Swivel Chairs",504.90,0.00,80.78,504.9000000000000000,424.12,0.15999207763913646267
"West","Technology","Phones","TEC-PH-10003691","BlackBerry Q10",403.17,0.20,25.20,503.9625000000000000,377.97,0.25000372051491926483
"Central","Furniture","Bookcases","FUR-BO-10000468","O'Sullivan 2-Shelf Heavy-Duty Bookcases",194.32,0.00,31.09,194.3200000000000000,163.23,0.15999382461918484973
"Central","Office Supplies","Art","OFF-AR-10001044","BOSTON Ranger #55 Pencil Sharpener, Black",25.99,0.00,7.54,25.9900000000000000,18.45,0.29011158137745286649
"West","Furniture","Chairs","FUR-CH-10003833","Novimex Fabric Task Chair",195.14,0.20,-12.20,243.9250000000000000,207.34,0.14998462642205595982
"East","Office Supplies","Paper","OFF-PA-10004355","Xerox 231",20.74,0.20,7.26,25.9250000000000000,13.48,0.48003857280617164899
"South","Technology","Accessories","TEC-AC-10003038","Kingston Digital DataTraveler 16GB USB 2.0",53.70,0.00,10.20,53.7000000000000000,43.50,0.18994413407821229050
"South","Office Supplies","Binders","OFF-BI-10002799","SlimView Poly Binder, 3/8""",36.26,0.00,16.68,36.2600000000000000,19.58,0.46001103143960286817
"South","Office Supplies","Art","OFF-AR-10003582","Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.30,0.00,15.76,56.3000000000000000,40.54,0.27992895204262877442
"South","Office Supplies","Paper","OFF-PA-10004451","Xerox 222",32.40,0.00,15.55,32.4000000000000000,16.85,0.47993827160493827160
"South","Furniture","Furnishings","FUR-FU-10004666","DAX Clear Channel Poster Frame",29.16,0.00,10.79,29.1600000000000000,18.37,0.37002743484224965706
"West","Furniture","Tables","FUR-TA-10001520","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.29,0.20,-6.42,214.1125000000000000,177.71,0.17001576274154941911
"South","Furniture","Furnishings","FUR-FU-10004270","Eldon Image Series Desk Accessories, Burgundy",16.72,0.20,3.34,20.9000000000000000,13.38,0.35980861244019138756
"West","Office Supplies","Paper","OFF-PA-10003172","Xerox 1996",12.96,0.00,6.22,12.9600000000000000,6.74,0.47993827160493827160
"West","Office Supplies","Envelopes","OFF-EN-10002312","#10 Self-Seal White Envelopes",22.18,0.00,10.87,22.1800000000000000,11.31,0.49008115419296663661
"West","Furniture","Chairs","FUR-CH-10002320","Hon Pagoda Stacking Chairs",2054.27,0.20,256.78,2567.8375000000000000,1797.49,0.29999853962721550721
"East","Technology","Phones","TEC-PH-10001530","Cisco Unified IP Phone 7945G VoIP phone",1022.97,0.40,-255.74,1704.9500000000000000,1278.71,0.25000146631866037127
"Central","Office Supplies","Art","OFF-AR-10001216","Newell 339",13.90,0.00,3.61,13.9000000000000000,10.29,0.25971223021582733813
"Central","Office Supplies","Paper","OFF-PA-10003127","Easy-staple paper",26.38,0.00,12.13,26.3800000000000000,14.25,0.45981804397270659591
"West","Office Supplies","Binders","OFF-BI-10003910","DXL Angle-View Binders with Locking Rings by Samsill",43.18,0.20,13.49,53.9750000000000000,29.69,0.44993052339045854562
"South","Furniture","Tables","FUR-TA-10004534","Bevis 44 x 96 Conference Tables",411.80,0.00,70.01,411.8000000000000000,341.79,0.17000971345313258864
"South","Technology","Accessories","TEC-AC-10000892","NETGEAR N750 Dual Band Wi-Fi Gigabit Router",360.00,0.00,129.60,360.0000000000000000,230.40,0.36000000000000000000
"West","Furniture","Furnishings","FUR-FU-10003247","36X48 HARDFLOOR CHAIRMAT",41.96,0.00,2.94,41.9600000000000000,39.02,0.07006673021925643470
"West","Office Supplies","Appliances","OFF-AP-10004336","Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",227.84,0.00,66.07,227.8400000000000000,161.77,0.28998419943820224719
"West","Office Supplies","Paper","OFF-PA-10001295","Computer Printout Paper with Letter-Trim Perforations",37.94,0.00,18.21,37.9400000000000000,19.73,0.47996837111228255140
"Central","Technology","Phones","TEC-PH-10002555","Nortel Meridian M5316 Digital phone",517.90,0.00,134.65,517.9000000000000000,383.25,0.25999227650125506855
"Central","Office Supplies","Binders","OFF-BI-10000831","Storex Flexible Poly Binders with Double Pockets",5.28,0.00,2.43,5.2800000000000000,2.85,0.46022727272727272727
"Central","Technology","Copiers","TEC-CO-10001046","Canon Imageclass D680 Copier / Fax",2799.96,0.20,874.99,3499.9500000000000000,1924.97,0.45000071429591851312
"West","Office Supplies","Envelopes","OFF-EN-10002973","Ampad #10 Peel & Seel Holiday Envelopes",8.96,0.00,4.30,8.9600000000000000,4.66,0.47991071428571428571
"West","Office Supplies","Labels","OFF-LA-10001641","Avery 518",31.50,0.00,15.12,31.5000000000000000,16.38,0.48000000000000000000
"West","Furniture","Furnishings","FUR-FU-10003878","Linden 10"" Round Wall Clock, Black",30.56,0.00,10.39,30.5600000000000000,20.17,0.33998691099476439791
"West","Furniture","Tables","FUR-TA-10003837","Anderson Hickey Conga Table Tops & Accessories",24.37,0.20,-3.35,30.4625000000000000,27.72,0.09002872384078785392
"East","Technology","Accessories","TEC-AC-10002800","Plantronics Audio 478 Stereo USB Headset",119.98,0.20,22.50,149.9750000000000000,97.48,0.35002500416736122687
"Central","Office Supplies","Paper","OFF-PA-10001307","Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",26.88,0.20,9.74,33.6000000000000000,17.14,0.48988095238095238095
"East","Technology","Phones","TEC-PH-10002350","Apple EarPods with Remote and Mic",83.97,0.00,23.51,83.9700000000000000,60.46,0.27998094557580088127
"East","Technology","Accessories","TEC-AC-10000397","Perixx PERIBOARD-512B, Ergonomic Split Keyboard",104.97,0.00,7.35,104.9700000000000000,97.62,0.07002000571591883395
"West","Office Supplies","Storage","OFF-ST-10000615","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",90.80,0.00,25.42,90.8000000000000000,65.38,0.27995594713656387665
"West","Technology","Phones","TEC-PH-10004531","OtterBox Commuter Series Case - iPhone 5 & 5s",140.74,0.20,49.26,175.9250000000000000,91.48,0.48000568424044337075
"West","Technology","Accessories","TEC-AC-10004001","Logitech Wireless Headset H600 Over-The-Head Design",214.95,0.00,88.13,214.9500000000000000,126.82,0.41000232612235403582
"West","Office Supplies","Paper","OFF-PA-10001534","Xerox 230",45.36,0.00,21.77,45.3600000000000000,23.59,0.47993827160493827160
"West","Office Supplies","Paper","OFF-PA-10001815","Xerox 1885",288.24,0.00,138.36,288.2400000000000000,149.88,0.48001665278934221482
"East","Office Supplies","Appliances","OFF-AP-10003779","Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection",663.94,0.20,82.99,829.9250000000000000,580.95,0.29999698767960960328
"East","Office Supplies","Storage","OFF-ST-10002011","Smead Adjustable Mobile File Trolley with Lockable Top",2934.33,0.00,792.27,2934.3300000000000000,2142.06,0.27000030671396877652
"East","Furniture","Furnishings","FUR-FU-10002379","Eldon Econocleat Chair Mats for Low Pile Carpets",124.41,0.00,14.93,124.4100000000000000,109.48,0.12000643035125793746
"East","Office Supplies","Art","OFF-AR-10003752","Deluxe Chalkboard Eraser Cleaner",57.75,0.00,26.57,57.7500000000000000,31.18,0.46008658008658008658
"West","Office Supplies","Storage","OFF-ST-10003692","Recycled Steel Personal File for Hanging File Folders",114.46,0.00,28.62,114.4600000000000000,85.84,0.25004368338284116722
"West","Furniture","Bookcases","FUR-BO-10004409","Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",120.67,0.15,18.45,141.9647058823529412,102.22,0.27996187950609099208
"Central","Office Supplies","Storage","OFF-ST-10003306","Letter Size Cart",342.86,0.20,38.57,428.5750000000000000,304.29,0.28999591670069416088
"Central","Furniture","Furnishings","FUR-FU-10003724","Westinghouse Clip-On Gooseneck Lamps",16.74,0.60,-14.23,41.8500000000000000,30.97,0.25997610513739545998
"Central","Furniture","Chairs","FUR-CH-10002024","HON 5400 Series Task Chairs for Big and Tall",981.37,0.30,-140.20,1401.9571428571428571,1121.57,0.19999694304900292446
"West","Office Supplies","Art","OFF-AR-10003514","4009 Highlighters by Sanford",31.84,0.00,10.51,31.8400000000000000,21.33,0.33008793969849246231
"West","Office Supplies","Paper","OFF-PA-10001800","Xerox 220",12.96,0.00,6.22,12.9600000000000000,6.74,0.47993827160493827160
"West","Technology","Phones","TEC-PH-10003589","invisibleSHIELD by ZAGG Smudge-Free Screen Protector",43.18,0.20,15.11,53.9750000000000000,28.07,0.47994441871236683650
"South","Office Supplies","Binders","OFF-BI-10003364","Binding Machine Supplies",58.34,0.00,28.00,58.3400000000000000,30.34,0.47994514912581419266
"South","Technology","Phones","TEC-PH-10002834","Google Nexus 5",539.97,0.00,134.99,539.9700000000000000,404.98,0.24999537011315443451
"East","Office Supplies","Binders","OFF-BI-10000343","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",3.93,0.20,1.33,4.9125000000000000,2.60,0.47073791348600508906
"Central","Office Supplies","Binders","OFF-BI-10004584","GBC ProClick 150 Presentation Binding System",252.78,0.80,-417.09,1263.9000000000000000,669.87,0.46999762639449323522
"Central","Technology","Accessories","TEC-AC-10002402","Razer Kraken PRO Over Ear PC and Music Headset",127.98,0.20,16.00,159.9750000000000000,111.98,0.30001562744178777934
"Central","Furniture","Furnishings","FUR-FU-10000550","Stacking Trays by OIC",3.98,0.60,-2.69,9.9500000000000000,6.67,0.32964824120603015075
"Central","Office Supplies","Appliances","OFF-AP-10000055","Belkin F9S820V06 8 Outlet Surge",12.99,0.80,-32.48,64.9500000000000000,45.47,0.29992301770592763664
"South","Furniture","Furnishings","FUR-FU-10001591","Advantus Panel Wall Certificate Holder - 8.5x11",61.00,0.00,25.62,61.0000000000000000,35.38,0.42000000000000000000
"South","Technology","Phones","TEC-PH-10000526","Vtech CS6719",671.93,0.00,188.14,671.9300000000000000,483.79,0.27999940469989433423
"East","Office Supplies","Binders","OFF-BI-10001071","GBC ProClick Punch Binding System",447.86,0.00,219.45,447.8600000000000000,228.41,0.48999687402313222882
"East","Technology","Phones","TEC-PH-10001557","Pyle PMP37LED",479.95,0.00,129.59,479.9500000000000000,350.36,0.27000729242629440567
"East","Office Supplies","Paper","OFF-PA-10001977","Xerox 194",166.44,0.00,79.89,166.4400000000000000,86.55,0.47999279019466474405
"Central","Office Supplies","Supplies","OFF-SU-10004231","Acme Tagit Stainless Steel Antibacterial Scissors",31.68,0.20,2.77,39.6000000000000000,28.91,0.26994949494949494949
"Central","Office Supplies","Paper","OFF-PA-10000809","Xerox 206",10.37,0.20,3.63,12.9625000000000000,6.74,0.48003857280617164899
"Central","Office Supplies","Fasteners","OFF-FA-10003021","Staples",12.03,0.20,2.26,15.0375000000000000,9.77,0.35029093931837073982
"Central","Office Supplies","Appliances","OFF-AP-10000696","Holmes Odor Grabber",5.77,0.80,-13.55,28.8500000000000000,19.32,0.33032928942807625650
"Central","Office Supplies","Labels","OFF-LA-10001158","Avery Address/Shipping Labels for Typewriters, 4"" x 2""",33.12,0.20,11.59,41.4000000000000000,21.53,0.47995169082125603865
"Central","Furniture","Bookcases","FUR-BO-10002268","Sauder Barrister Bookcases",220.27,0.32,-42.11,323.9264705882352941,262.38,0.19000136196486130653
"East","Office Supplies","Binders","OFF-BI-10000829","Avery Non-Stick Binders",10.78,0.20,3.50,13.4750000000000000,7.28,0.45974025974025974026
"East","Furniture","Bookcases","FUR-BO-10003441","Bush Westfield Collection Bookcases, Fully Assembled",242.35,0.20,9.09,302.9375000000000000,233.26,0.23000618939550237260
"East","Office Supplies","Supplies","OFF-SU-10003505","Premier Electric Letter Opener",695.16,0.00,34.76,695.1600000000000000,660.40,0.05000287703550261810
"East","Furniture","Bookcases","FUR-BO-10003660","Bush Cubix Collection Bookcases, Fully Assembled",220.98,0.00,50.83,220.9800000000000000,170.15,0.23002081636347180740
"East","Office Supplies","Binders","OFF-BI-10001267","Universal Recycled Hanging Pressboard Report Binders, Letter Size",12.96,0.70,-9.50,43.2000000000000000,22.46,0.48009259259259259259
"East","Office Supplies","Paper","OFF-PA-10002741","Xerox 1980",25.68,0.00,11.56,25.6800000000000000,14.12,0.45015576323987538941
"Central","Office Supplies","Labels","OFF-LA-10004345","Avery 493",15.71,0.20,5.70,19.6375000000000000,10.01,0.49026098026734563972
"Central","Office Supplies","Storage","OFF-ST-10004340","Fellowes Mobile File Cart, Black",298.46,0.20,26.12,373.0750000000000000,272.34,0.27001273202439187831
"Central","Office Supplies","Paper","OFF-PA-10001471","Strathmore Photo Frame Cards",21.93,0.00,10.09,21.9300000000000000,11.84,0.46010031919744642043
"Central","Office Supplies","Storage","OFF-ST-10002344","Carina 42""Hx23 3/4""W Media Storage Unit",242.94,0.00,4.86,242.9400000000000000,238.08,0.02000493949123240306
"Central","Office Supplies","Paper","OFF-PA-10001892","Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",7.64,0.00,3.74,7.6400000000000000,3.90,0.48952879581151832461
"Central","Office Supplies","Paper","OFF-PA-10001934","Xerox 1993",51.84,0.00,25.40,51.8400000000000000,26.44,0.48996913580246913580
"Central","Office Supplies","Storage","OFF-ST-10000078","Tennsco 6- and 18-Compartment Lockers",265.17,0.00,47.73,265.1700000000000000,217.44,0.17999773730059961534
"West","Technology","Machines","TEC-MA-10001972","Okidata C331dn Printer",837.60,0.20,62.82,1047.0000000000000000,774.78,0.26000000000000000000
"West","Office Supplies","Envelopes","OFF-EN-10002504","Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",135.90,0.00,63.87,135.9000000000000000,72.03,0.46997792494481236203
"West","Office Supplies","Paper","OFF-PA-10002160","Xerox 1978",34.68,0.00,16.99,34.6800000000000000,17.69,0.48990772779700115340
"West","Furniture","Chairs","FUR-CH-10001973","Office Star Flex Back Scooter Chair with White Frame",532.70,0.20,-39.95,665.8750000000000000,572.65,0.14000375445841937301
"West","Office Supplies","Appliances","OFF-AP-10001492","Acco Six-Outlet Power Strip, 4' Cord Length",43.10,0.00,11.21,43.1000000000000000,31.89,0.26009280742459396752
"West","Office Supplies","Supplies","OFF-SU-10002189","Acme Rosewood Handle Letter Opener",15.88,0.00,0.16,15.8800000000000000,15.72,0.01007556675062972292
"South","Furniture","Chairs","FUR-CH-10003312","Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs",1123.92,0.20,-182.64,1404.9000000000000000,1306.56,0.06999786461669869742
"South","Technology","Phones","TEC-PH-10002496","Cisco SPA301",249.58,0.20,31.20,311.9750000000000000,218.38,0.30000801346261719689
"South","Furniture","Furnishings","FUR-FU-10003464","Seth Thomas 8 1/2"" Cubicle Clock",48.67,0.20,7.30,60.8375000000000000,41.37,0.31999178138483665502
"South","Office Supplies","Art","OFF-AR-10000380","Hunt PowerHouse Electric Pencil Sharpener, Blue",60.77,0.20,7.60,75.9625000000000000,53.17,0.30004936646371564917
"South","Office Supplies","Binders","OFF-BI-10004593","Ibico Laser Imprintable Binding System Covers",78.60,0.70,-62.88,262.0000000000000000,141.48,0.46000000000000000000
"South","Office Supplies","Binders","OFF-BI-10001308","GBC Standard Plastic Binding Systems' Combs",3.77,0.70,-3.14,12.5666666666666667,6.91,0.45013262599469496167
"South","Office Supplies","Storage","OFF-ST-10001780","Tennsco 16-Compartment Lockers with Coat Rack",1036.62,0.20,51.83,1295.7750000000000000,984.79,0.23999922826107927688
"South","Office Supplies","Storage","OFF-ST-10003816","Fellowes High-Stak Drawer Files",563.81,0.20,21.14,704.7625000000000000,542.67,0.22999592061155353754
"East","Technology","Phones","TEC-PH-10002200","Aastra 6757i CT Wireless VoIP phone",258.53,0.40,-47.40,430.8833333333333333,305.93,0.28999342436080919037
"East","Office Supplies","Paper","OFF-PA-10004438","Xerox 1907",49.12,0.00,23.09,49.1200000000000000,26.03,0.47007328990228013029
"West","Furniture","Furnishings","FUR-FU-10004090","Executive Impressions 14"" Contract Wall Clock",44.46,0.00,14.67,44.4600000000000000,29.79,0.32995951417004048583
"West","Furniture","Chairs","FUR-CH-10002602","DMI Arturo Collection Mission-style Design Wood Chair",241.57,0.20,18.12,301.9625000000000000,223.45,0.26000745125636461481
"West","Technology","Accessories","TEC-AC-10001142","First Data FD10 PIN Pad",395.00,0.00,39.50,395.0000000000000000,355.50,0.10000000000000000000
"West","Technology","Phones","TEC-PH-10004977","GE 30524EE4",627.17,0.20,70.56,783.9625000000000000,556.61,0.29000430505285648229
"East","Furniture","Furnishings","FUR-FU-10004586","G.E. Longer-Life Indoor Recessed Floodlight Bulbs",13.28,0.00,6.37,13.2800000000000000,6.91,0.47966867469879518072
"East","Office Supplies","Binders","OFF-BI-10001116","Wilson Jones 1"" Hanging DublLock Ring Binders",12.67,0.20,4.44,15.8375000000000000,8.23,0.48034727703235990529
"Central","Office Supplies","Binders","OFF-BI-10000666","Surelock Post Binders",30.56,0.80,-45.84,152.8000000000000000,76.40,0.50000000000000000000
"Central","Office Supplies","Storage","OFF-ST-10002583","Fellowes Neat Ideas Storage Cubes",77.95,0.20,-15.59,97.4375000000000000,93.54,0.04000000000000000000
"Central","Technology","Phones","TEC-PH-10004908","Panasonic KX TS3282W Corded phone",67.99,0.20,8.50,84.9875000000000000,59.49,0.30001470804530077953
"Central","Office Supplies","Envelopes","OFF-EN-10001219","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",12.22,0.20,4.43,15.2750000000000000,7.79,0.49001636661211129296
